ID	TITLE EN	TITLE DE	TITLE FR	TITLE ES	DESCRIPTION EN	DESCRIPTION DE	DESCRIPTION FR	DESCRIPTION ES
207	Being tactful	Taktvoll handeln		Cómo ser educado	In this lesson you will study common adjectives for describing polite and impolite behaviour. You will also learn how to avoid causing offence by using diplomatic ‘softening’ words and structures. 	In dieser Lektion werden Sie übliche Adjektive lernen, um höfliches und unhöfliches Benehmen zu beschreiben. Sie werden auch lernen, wie man es vermeiden kann, beleidigend zu sein, indem man diplomatische 'abschwächende' Wörter und Strukturen verwendet. 		En esta lección, estudiará los adjetivos más comunes para describir el comportamiento cortés y descortés. También aprenderá cómo evitar ofender a otros utilizando palabras y estructuras diplomáticas.
403	Prison service	Strafvollzug		Servicio penitenciario	Read about a restaurant chain in the UK whose staff members are prisoners. The lesson focuses on vocabulary and speaking activities.	Lesen Sie über eine Restaurantkette in Großbritannien, deren Personal aus Häftlingen besteht. Die Lektion konzentriert sich auf Wortschatz und Aufgaben zum Sprechen. 		Lea acerca de una cadena de restaurantes en el Reino Unido cuyo personal son prisioneros. La lección se enfoca en vocabulario y actividades de conversación.
521	Truth and lies	Wahrheit und Lüge		Verdades y mentiras	In this lesson you will learn vocabulary for telling the truth and lying. Practise words for different types of dishonest people, adjectives to describe them and commonly used idioms. 	In dieser Lektion werden Sie Wortschatz zum Thema 'die Wahrheit sagen' und 'lügen' lernen. Sie üben Wörter für verschiedene Typen von unehrlichen Leuten, Adjektive, um sie zu beschreiben sowie übliche Redewendungen. 		En esta lección, aprenderá vocabulario para decir la verdad y para mentir. Practique las palabras que se usan para diferentes tipos de personas deshonestas, adjetivos para describirlas y típicas expresiones idiomáticas.
246	Crime and punishment	Verbrechen und Strafe		Crimen y castigo	In this lesson you will learn and practise vocabulary related to crime and punishment.	In dieser Lektion werden Sie Wortschatz zum Thema Kriminalität und Bestrafung lernen und üben. 		En esta lección aprenderá y practicará vocabulario relacionado con el crimen y el castigo.
249	Cyber crime	Cyberkriminalität		Crimen cibernético	The theme of this lesson is Internet crime. Study words and expressions related to the topic and read an article on the different types of scams and crimes that are being committed on the Internet. The passive voice is reviewed and practised. 	Das Thema der Lektion ist Internetkriminalität. Sie lernen Wörter und Ausdrücke zu dem Thema und lesen einen Artikel über die verschiedenen Arten von Betrug und Straftaten, die im Internet begangen werden. Das Passiv wird wiederholt und geübt. 		El tema de esta lección es "el crimen en Internet". Estudia palabras y expresiones relacionadas con el tema y lee un artículo sobre los diferentes tipos de estafas y delitos que se están cometiendo en Internet. Se repasa y practica la voz pasiva.
196	At the gym	Im Fitnessstudio		En el gimnasio	This video-aided lesson covers a variety of useful terms and expressions for describing gym equipment and work-out exercises. 	Diese videogestützte Lektion deckt eine Reihe an nützlichen Ausdrücken für die Trainingsausrüstung und zu Fitnessübungen ab. 		Esta lección asistida por video cubre una variedad de términos y expresiones útiles para describir el equipo del gimnasio y los ejercicios de entrenamiento.
195	At the dentist	Beim Zahnarzt		En el dentista	In this dialogue-aided lesson learn a variety of terms for describing dental equipment and dental procedures as well as useful expressions for communicating with a dentist in English.	In dieser dialoggestützten Lektion werden Sie eine Reihe an Ausdrücken lernen, um die Geräte beim Zahnarzt und die Abläufe beim Zahnarzt zu beschreiben. Sie lernen außerdem nützliche Ausdrücke, um mit einem Zahnarzt auf Englisch zu kommunizieren. 		En esta lección con ayuda de diálogo, aprenda una variedad de términos para describir equipos dentales y procedimientos dentales, así como expresiones útiles para comunicarse con un dentista en inglés.
197	At the hairdresser	Beim Friseur		En la peluquería	Learn words and phrases to use when they are getting a haircut. Exercises cover hairstyles, hairdresser’s equipment and extras for your hair. The lesson finishes with the dialogue between a hairdresser and her customer.	Lernen Sie Wörter und Wendungen, die man benutzen kann, wenn man sich die Haare schneiden lässt. Die Übungen decken Frisuren, die Ausrüstung des Friseurs und zusätzliche Ausdrücke zum Thema Haare ab. Die Lektion endet mit einem Dialog zwischen einem Friseur und einem Kunden. 		Aprenda palabras y frases para usar cuando se quiera cortar el pelo. Los ejercicios cubren peinados, equipamiento de peluquería y extras para su cabello. La lección termina con el diálogo entre una peluquera y su cliente.
202	At the vet	Beim Tierarzt		En el veterinario	Learn useful vocabulary for pet health problems, veterinary equipment and duties. The lesson includes an interview with a vet talking about the pros and cons of the job.	Lernen Sie nützlichen Wortschatz für gesundheitliche Probleme bei Haustieren, die tierärztliche Ausrüstung und die Aufgaben eines Tierarztes. Die Lektion beinhaltet ein Interview mit einem Tierarzt über die Vorteile und Nachteile des Berufes. 		Aprenda vocabulario útil para problemas de salud de las mascotas, equipos y responsabilidades de los veterinarios. La lección incluye una entrevista con un veterinario que habla sobre los pros y los contras del trabajo.
537	Wedding words	Worte zur Hochzeit		Vocabulario de boda	Develop your vocabulary about Western weddings in this lesson. There are activities on wedding planning, people involved in weddings, and wedding clothes. 	In dieser Lektion erweitern Sie Ihren Wortschatz zum Thema 'westliche Hochzeiten'. Es gibt Aufgaben zur Planung von Hochzeiten, den Leuten, die an einer Hochzeit teilnehmen sowie typischer Hochzeitskleidung. 		Desarrolle su vocabulario sobre bodas occidentales en esta lección. Hay actividades sobre planificación de bodas, participantes y ropa de boda.
549	Words often confused	Oft verwechselte Wörter		Palabras que son confundidas	In this lesson you will look at different types of words that commonly get confused. There are visual and text based activities, plus explanations of key words. 	In dieser Lektion werden Sie sich verschiedene Arten von Wörtern näher anschauen, die oft verwechselt werden. Es gibt bildgestützte und textgestützte Aufgaben sowie Erklärungen der Schlüsselwörter. 		En esta lección, observará diferentes tipos de palabras que comúnmente son confundidas. Hay actividades visuales y basadas en texto, además de explicaciones de palabras clave.
277	Elections and voting	Wahlen und Stimmabgabe		Elecciones y votación	In this lesson you will learn key vocabulary for describing the electoral system, including the people involved in political campaigns as well as collocations with the word 'election'.	In dieser Lektion werden Sie Schlüsselwortschatz lernen, um das Wahlsystem sowie die Menschen, die an Wahlkampagnen beteiligt sind, zu beschreiben. Außerdem lernen Sie Kollokationen mit dem Wort 'Wahl'.		En esta lección, aprenderá vocabulario clave para describir el sistema electoral, incluidas las personas involucradas en campañas políticas, así como las "collocations" con la palabra "election".
281	Exaggeration and understatement	Über- und Untertreibung		Exageración y eufemismo	In this lesson you will learn how and when to use exaggeration and understatement in spoken English.	In dieser Lektion werden Sie lernen, wie und wann sie im gesprochenen Englisch übertreiben und wann Sie untertreiben können. 		En esta lección, aprenderá cómo y cuándo usar la exageración y la subestimación en el inglés hablado.
287	Extreme words	Extreme Begriffe		Palabras extremas	Practise describing things using extreme adjectives and nouns.	Üben Sie Dinge zu beschreiben, indem Sie extreme Adjektive und Nomen verwenden. 		Practica cómo describir cosas usando adjetivos y sustantivos extremos.
398	Pollution	Verschmutzung		Contaminación	In this lesson you will learn words and phrases to talk about pollution. Activities include vocabulary exercises on types, causes, effects and ways to prevent pollution. 	In dieser Lektion werden Sie Wörter und Wendungen lernen, um über Umweltverschmutzung zu sprechen. Die Aufgaben beinhalten Wortschatzaufgaben für Arten von Umweltverschmutzung, deren Ursachen, Auswirkungen und Möglichkeiten zu ihrer Verhinderung.		En esta lección, aprenderá palabras y frases para hablar sobre la contaminación. Las actividades incluyen ejercicios de vocabulario sobre tipos, causas, efectos y formas de prevenir la contaminación.
436	Smog	Smog		Smog	This lesson looks at China's air pollution problems. Read an article about how authorities have been trIng to deal with the smog in Beijing. The lesson focuses on vocabulary, speaking and grammar (present perfect, past perfect and past simple tenses).	Diese Lektion nimmt Chinas Probleme mit der Luftverschmutzung unter die Lupe. Lesen Sie einen Artikel darüber, wie die Behörden versucht haben, mit dem Smog in Peking fertig zu werden. Die Lektion konzentriert sich auf Wortschatz, Sprechen und Grammatik (present perfect, past perfect und past simple).		Esta lección trata los problemas de contaminación del aire de China. Lea un artículo sobre cómo las autoridades han tratado de lidiar con el smog en Beijing. La lección se centra en el vocabulario, el habla y la gramática (presente perfecto, pasado perfecto y pasado simple).
251	Deforestation	Abholzung		Deforestación	The theme of this lesson is deforestation. Read an article on how our environment is being affected by the global destruction of rainforests and some proposed solutions to the problem. Words and collocations related to environmental issues are studied. 	Das Thema dieser Lektion ist Waldrodung. Sie lesen einen Artikel darüber, wie sich die weltweite Zerstörung von Regenwäldern auf unsere Umwelt auswirkt und einige Lösungsvorschläge für dieses Problem. Wörter und Kollokationen zum Thema Umweltprobleme werden gelernt. 		El tema de esta lección es "la deforestación". Lea un artículo sobre cómo nuestro medio ambiente se ve afectado por la destrucción global de las selvas tropicales y algunas soluciones propuestas para esta problemática. Se estudian palabras y "collocations" relacionadas con temas ambientales.
279	Environmental barriers	Ökologische Hindernisse		Barreras ambientales	Read an article about the impact Trump’s border wall will have on the environment. The activities focus on the skills of reading, speaking and understanding, and includes exercises on key vocabulary as well as using modal verbs with the passive voice.	Sie lesen einen Artikel darüber, welchen Einfluss Trumps Grenzmauer auf die Umwelt haben wird. Die Aufgaben konzentrieren sich auf Leseverstehen und Sprechen und beinhalten Schlüsselwortschatz sowie die Verwendung von Modalverben mit dem Passiv. 		Lea un artículo sobre el impacto que tendrá el muro fronterizo de Trump en el medio ambiente. Las actividades se centran en las habilidades de lectura, expresión oral y comprensión, e incluyen ejercicios de vocabulario clave y el uso de verbos modales en voz pasiva.
312	Global warming	Globale Erwärmung		Calentamiento global	The theme of this lesson is global warming. Read an article on how low-lying Pacific islands are being affected by rising sea levels as a result of increased global temperatures. 	Das Thema dieser Lektion ist die Erderwärmung. Sie lesen einen Artikel darüber, inwiefern tief gelegene pazifische Inseln durch einen steigenden Meeresspiegel als Folge von weltweit gestiegenen Temperaturen betroffen sind. 		El tema de esta lección es "el calentamiento global". Lea un artículo sobre cómo las islas bajas del Pacífico se ven afectadas por el aumento del nivel del mar como resultado del aumento de las temperaturas globales.
535	Weather changes	Wetterveränderungen		Cambios de clima	The theme of this lesson is weather changes and people’s health. Read an article on how weather changes can cause headaches according to recent scientific studies. In the grammar exercises, modal verbs used for expressing possibility are reviewed and practised in their present and past forms. 	Das Thema dieser Lektion ist 'Wetterumschwung und Gesundheit'. Sie lesen einen Artikel darüber, wie ein Wetterumschwung gemäß neuesten wissenschaftlichen Studien zu Kopfschmerzen führen kann. In den Grammatikaufgaben werden Modalverben zum Ausdruck von Wahrscheinlichkeit in ihren Gegenwarts- und Vergangenheitsformen wiederholt und geübt. 		El tema de esta lección son los cambios climáticos y la salud de las personas. Lea un artículo sobre cómo los cambios climáticos pueden causar dolores de cabeza según estudios científicos recientes. En la sección de gramática, se revisan los verbos modales utilizados para expresar posibilidad y luego se practican en presente y pasado.
293	Feel and touch	Fühlen und Berühren		Sentir y tocar	In this lesson you will learn a number of adjectives for describing how things feel as well as a variety of verbs for describing different ways of touching things. The lesson rounds off with an exercise on idioms related to `touch'.	In dieser Lektion werden Sie einige Adjektive lernen, um zu beschreiben, wie sich Dinge anfühlen. Außerdem lernen Sie eine Reihe an Verben, um zu beschreiben, auf welche Arten man Dinge anfassen kann. Die Lektion wird durch eine Übung zu Redewendungen mit 'Fühlen' abgerundet. 		En esta lección, aprenderá varios adjetivos para describir cómo se sienten las cosas al tacto, así como una variedad de verbos para describir diferentes formas de tocar las cosas. La lección termina con un ejercicio sobre expresiones idiomáticas relacionadas a "touch" ("tacto").
361	Medical problems and injuries	Medizinische Probleme und Verletzungen		Problemas médicos y lesiones	Learn key words, expressions and medical terms for describing vital organs, medical problems, injuries and hospital departments/specialists.	Lernen Sie Schlüsselwörter, Ausdrücke und medizinische Begriffe, um wichtige Organe, medizinische Probleme, Verletzungen und Krankenhausabteilungen/Spezialisten zu beschreiben. 		Aprenda palabras clave, expresiones y términos médicos para describir órganos vitales, problemas médicos, lesiones y departamentos / especialistas del hospital.
299	First aid	Erste Hilfe		Primeros auxilios	In this lesson plan you will learn and practise words connected with first aid. There are visual and text-based exercises which cover items in a first aid kit, common problems that require first aid, and how to treat a burn. There is also an activity on performing CPR. The lesson ends with a first aid quiz. Every effort has been made to ensure the accuracy of medical information in this worksheet, but it is not intended to be used as an official first aid source.	In diesem Stundenentwurf werden Sie Wörter lernen und üben, die mit Erster Hilfe in Verbindung stehen. Es gibt bildgestützte und textgestützte Aufgaben für die Bestandteile eines Erste Hilfe Koffers, übliche Probleme, die Erste Hilfe erfordern und für den Fall, dass man Verbrennungen behandelt. Es gibt auch eine Aufgabe, um eine Herz-Lungen-Wiederbelebung auszuführen. Die Lektion endet mit einem Quiz zur Ersten Hilfe. Wir haben uns alle Mühe gegeben, die Richtigkeit der medizinischen Information auf diesem Arbeitsblatt sicherzustellen. Es ist jedoch nicht als offizielle Quelle für Erste Hilfe anzusehen. 		En este plan de clase, aprenderá y practicará palabras relacionadas con primeros auxilios. Hay ejercicios visuales y otros basados en un texto que cubren vocabulario como elementos de un botiquín de primeros auxilios, problemas comunes que requieren primeros auxilios y cómo tratar una quemadura. También hay una actividad sobre la realización de RCP. La lección termina con un cuestionario de primeros auxilios. Se ha hecho todo lo posible para garantizar la exactitud de la información médica en esta hoja de trabajo, pero no está destinada a ser utilizada como una fuente oficial de primeros auxilios.
481	Technology and inventions	Technologie und Erfindungen		Tecnología e inventos	In this lesson you will learn how to describe technology and inventions. The lesson includes plenty of discussion activities as well as a newspaper article on Google Glass, Google's latest technical innovation.	In dieser Lektion werden Sie lernen, Technik und Erfindungen zu beschreiben. Die Lektion beinhaltet viele Aufgaben zum Sprechen sowie einen Artikel über Google Glass, der neuesten Erfindung von Google. 		En esta lección aprenderá a describir tecnología e invenciones. La lección incluye muchas actividades de debate, así como un artículo de periódico sobre Google Glass, la última innovación técnica de Google.
499	The media	Die Medien		Los medios	In this lesson you will learn and practise vocabulary for describing the media.	In dieser Lektion werden Sie Wortschatz zum Thema Medien lernen und üben. 		En esta lección aprenderá y practicará vocabulario para describir a los medios.
266	Digital detox reality	Digitale Entgiftungsrealität		Detox digital	Read about the possible effects of taking a break from using technology, especially smartphone usage. The lesson focuses on vocabulary, reading comprehension and speaking.	Sie lesen darüber, welche positiven Auswirkungen es haben kann, wenn man sich von Technik, das heißt insbesondere vom Smartphone, eine Auszeit nimmt. Die Lektion konzentriert sich auf Wortschatz, Leseverstehen und Sprechen. 		Lea sobre los posibles efectos de tomarse un descanso del uso de la tecnología, especialmente el uso de smartphones. La lección se centra en el vocabulario, la comprensión lectora y el habla.
66	Information technology	Informationstechnologie		Tecnología de la información	This lesson covers a range of vocabulary for talking about general areas of IT, including software, hardware, web hosting, web design and troubleshooting.	Diese Lektion deckt eine große Bandbreite von Vokabeln ab, um über IT im Allgemeinen zu sprechen.  Dabei wird sowohl auf Software und Hardware als auch auf Webhosting, Webdesign und die Fehlerbehebung eingegangen. 		Esta lección cubre una variedad de vocabulario para hablar sobre áreas generales de TI, incluidos software, hardware, alojamiento y diseño web y solución de problemas.
409	Pumpkins	Kürbisse		Calabazas	In this lesson you will learn about the history and traditions surrounding pumpkins. Activities focus on key vocabulary and verbs, plus understanding the text. 	In dieser Lektion werden sie etwas über die Geschichte und die Traditionen rund um den Kürbis erfahren. Die Aufgaben konzentrieren sich auf Schlüsselwortschatz und Verben sowie Textverstehen. 		En esta lección, aprenderá sobre la historia y las tradiciones que involucran a las calabazas. Las actividades se centran en el vocabulario y los verbos clave, además de en la comprensión del texto.
461	Superstition	Aberglaube		Superstición	Read an article on the origins of common superstitions and discuss the topic of irrational beliefs. In the grammar section of the lesson, the passive structures used throughout the article are studied and practised.	Lesen Sie einen Artikel über übliche Aberglauben und diskutieren Sie über irrationale Vorstellungen. Im Grammatikbereich der Lektion werden die im Artikel verwendeten Strukturen des Passivs verwendet und geübt. 		Lea un artículo sobre los orígenes de supersticiones típicas y discuta el tema de "creencias irracionales". En la sección de gramática, se estudian y practican las estructuras pasivas utilizadas a lo largo del artículo.
491	The dark side of Halloween	Die dunkle Seite von Halloween		El lado oscuro de Halloween	In this lesson you will read an article about the hazards and downsides of Halloween. Activities focus on the skills of reading, writing and speaking. 	In dieser Stunde lesen Sie einen Artikel über die Gefahren und Nachteile von Halloween. Die Aufgaben konzentrieren sich auf die Fertigkeiten Leseverstehen, Schreiben und Sprechen. 		En esta lección leerás un artículo sobre los peligros y desventajas de Halloween. Las actividades se centran en las habilidades de lectura, escritura y expresión oral.
311	Ghost village	Geisterdorf		Pueblo fantasma	Read about a Chinese man who has been living alone in an abandoned village -- a result of China's urbanisation process. The lesson focuses on vocabulary work and speaking.	Lesen Sie über einen chinesischen Mann, der bis heute in einem verlassenen Dorf - einer Folge der Verstädterung in China - lebt. Die Lektion konzentriert sich auf Leseverstehen, Wortschatz und Sprechen. 		Lea sobre un hombre chino que ha estado viviendo solo en un pueblo abandonado, como resultado del proceso de urbanización de China. La lección se centra en el trabajo de vocabulario y el habla.
1	A cashless society	Eine bargeldlose Gesellschaft		Una sociedad sin efectivo	Read about the benefits and drawbacks of living in a society where cash is no longer used for paying. The lesson focuses on reading, vocabulary and speaking.	Lesen Sie einen Artikel über die Vorteile und Nachteile in einer Gesellschaft zu leben, in der Bargeld nicht mehr als Zahlungsmittel verwendet wird. Die Lektion konzentriert sich auf Lesen, Wortschatz und Sprechen. 		Lea sobre los beneficios y desventajas de vivir en una sociedad donde el efectivo ya no se usa. La lección se enfoca en la lectura, el vocabulario y la conversación.
165	A lucky find	Ein glücklicher Fund		Un hallazgo afortunado	This lesson is based on an article about an unemployed American man who found a signed Picasso print at a thrift store. The lesson features an activity on phrasal verbs.	Diese Lektion stützt sich auf einen Artikel über einen arbeitslosen amerikanischen Mann, der einen signierten Druck von Picasso in einem Secondhandladen fand. Die Lektion beinhaltet eine Aufgabe zu den phrasal verbs. 		Esta lección se basa en un artículo sobre un estadounidense desempleado que encontró un grabado de Picasso firmado en una tienda de segunda mano. La lección incluye una actividad sobre verbos compuestos.
170	A segregated society	Eine gespaltene Gesellschaft		Una sociedad segregada	The theme of this lesson is society, wealth and inequality. Read an article about the widening gap between rich and poor in British society over the past 40 years. A variety of words and expressions are studied for describing society and individual wealth. In the grammar section of the lesson, learn how to describe trends using different structures. 	Das Thema dieser Lektion ist die Gesellschaft, Vermögen und Ungleichheit. Lesen Sie einen Artikel über die immer größer werdende Kluft zwischen arm und reich der britischen Gesellschaft im Lauf der letzten 40 Jahre. Eine Reihe an Wörtern und Ausdrücken werden gelernt, um die Gesellschaft und das persönliche Vermögen zu beschreiben. Im Grammatikteil der Lektion lernen Sie Trends zu beschreiben und dafür verschiedene Strukturen zu verwenden. 		El tema de esta lección es "la sociedad, la riqueza y la desigualdad". Lea un artículo sobre la brecha creciente entre ricos y pobres en la sociedad británica durante los últimos 40 años. Se estudian una variedad de palabras y expresiones para describir la sociedad y la riqueza individual. En la sección de gramática, aprenda a describir tendencias usando diferentes estructuras.
502	The sea	Das Meer		El mar	In this lesson you will learn and practise vocabulary for describing the sea as well as idioms related to the sea and ocean.	In dieser Lektion werden Sie Wörter lernen, um das Meer zu beschreiben, sowie Redewendungen zu Meer und Ozean. 		En esta lección aprenderá y practicará vocabulario para describir el mar, así como expresiones idiomáticas relacionadas con el mar y el océano.
529	Water	Wasser		El agua	In this lesson you will learn and practise vocabulary for describing the weather.	In dieser Lektion werden Sie Wortschatz lernen und üben, um das Wetter zu beschreiben. 		En esta lección aprenderá y practicará vocabulario para describir el clima.
532	Weather	Wetter		El clima	In this lesson you will learn and practise vocabulary for describing the weather.	In dieser Lektion werden Sie Wortschatz lernen und üben, um das Wetter zu beschreiben. 		En esta lección aprenderá y practicará vocabulario para describir el clima.
544	Wildlife	Tierwelt		Vida salvaje	This lesson is a great way to expand your vocabulary for describing animals and their habitats. Listen and learn how to describe animal sounds. The lesson rounds off with an exercise on idioms related to animals and a discussion activity. 	Diese Lektion eignet sich bestens dafür, Ihren Wortschatz für die Beschreibung von Tieren und ihren Lebensräumen zu erweitern. Hören Sie zu und lernen Sie Tierlaute zu beschreiben. Die Lektion wird mit einer Übung zu Redewendungen mit Tieren sowie einer Aufgabe zum Sprechen abgerundet. 		Esta lección es una excelente manera de ampliar su vocabulario para describir animales y sus hábitats. Escuche y aprenda a describir los sonidos de los animales. La lección termina con un ejercicio sobre expresiones idiomáticas relacionadas con los animales y una actividad de debate.
545	Winter	Winter		Invierno	In this lesson you will learn words and phrases related to Winter.  There are vocabulary activities on winter sports, weather, objects and idioms.	In dieser Lektion werden Sie Wörter und Wendungen zum Thema Winter lernen. Es gibt Wortschatzaufgaben zu Wintersportarten, Wetter, Objekten und Redewendungen. 		En esta lección aprenderá palabras y frases relacionadas con el invierno. Hay actividades de vocabulario sobre deportes de invierno, clima, objetos y expresiones idiomáticas.
177	Air	Luft		El aire	Study and practise using vocabulary connected with air in this lesson plan. Exercises focus on air transport, adjectives to describe air, the different uses of the verb air and air phrases.	In diesem Stundenentwurf lernen und üben Sie Wortschatz zum Thema Luft. Die Übungen konzentrieren sich auf Luftfahrt, Adjektive um Luft zu beschreiben, die verschiedenen Anwendungen des Wortes Luft und Wendungen mit 'Luft'.		Estudie y practique el uso de vocabulario relacionado con el aire. Los ejercicios se centran en el transporte aéreo, adjetivos para describir el aire, los diferentes usos del verbo "air" y frases relacionadas al sustantivo "air".
410	Quantity and size	Menge und Größe		Cantidad y tamaño	In this lesson you will learn and practise words related to quantity and size, for example adjectives such as 'tiny', 'minuscule', 'vast', 'enormous' and 'infinite'. The lesson also includes expressions of quantity such as 'a speck of', 'loads of', 'piles of', etc.	In dieser Lektion werden Sie Wörter zum Thema Menge und Größe lernen und üben; zum Beispiel Adjektive wie 'winzig' (tiny), 'klitzeklein' (minuscule), 'umfangreich' (vast), 'riesig' (enormous) und 'unendlich' (infinite). Die Lektion beinhaltet auch Mengenangaben wie 'ein Körnchen', 'eine Menge an', 'Stapel von' (piles of), etc.		En esta lección aprenderá y practicará palabras relacionadas con la cantidad y el tamaño, por ejemplo, adjetivos como 'tiny', 'minuscule', 'vast', 'enormous' o 'infinite'. La lección también incluye expresiones de cantidad como 'a speck of', 'loads of', 'piles of', etc.
430	Shapes	Formen		Formas	In this lesson you will learn and practise using the names for common and unusual shapes. There are several visual-based activities, exercises on adjectives for describing shapes, and common shape phrases. 	In dieser Lektion werden Sie Bezeichnungen für übliche und ungewöhnliche Formen lernen und üben. Es gibt verschiedene bildgestützte Aufgaben sowie Übungen zu Adjektiven für das Beschreiben von Formen und übliche Ausdrücke für Formen.  		En esta lección, aprenderá y practicará el uso de los nombres de formas (shapes) comunes e inusuales. Hay varias actividades de base visual, ejercicios sobre adjetivos para describir formas y frases de formas comunes.
235	Colours	Farben		Colores	This lesson teaches you how to describe subtle colours and how to use verbs related to colours such as 'dye', 'tint', 'fade', 'char', 'dim', etc. The lesson also presents some common idioms with colours. 	In dieser Lektion lernen Sie, wie man subtile Farben beschreibt und wie man mit Farben verbundene Verben wie Haare 'färben' (dye), 'tönen' (tint), 'verblassen' (fade) etc. verwendet. Die Lektion stellt auch übliche Redewendungen mit Farben vor. 		Esta lección le enseña cómo describir colores sutiles y cómo usar verbos relacionados con colores como 'dye', 'tint', 'fade', 'char', 'dim', etc. La lección también presenta algunas expresiones típicas con colores.
267	Dimensions	Dimensionen		Dimensiones	In this lesson you will practise using words to describe the dimensions of objects.  Activities cover adjectives, verbs and nouns, synonyms, and phrases with dimensional words. 	In dieser Lektion werden Sie üben, die Maße von Objekten zu beschreiben. Die Aufgaben decken Adjektive, Verben, Nomen, Synonyme und Wendungen mit Maßwörtern ab. 		En esta lección, practicarás el uso de palabras para describir las dimensiones de los objetos. Las actividades abarcan adjetivos, verbos y sustantivos, sinónimos y frases con palabras dimensionales.
406	Problems	Probleme		Problemas	Study several nouns used for describing different types of mistake. Also learn how to make a complaint, explain a problem, make an apology, show sympathy and promise action.	Sie lernen einige Substantive, um verschiedene Fehlertypen zu beschreiben. Ebenso lernen Sie, wie Sie sich beschweren, ein Problem erklären, sich entschuldigen und Verständnis zeigen können. Sie lernen auch, wie sie versprechen können, etwas für die Lösung des Problems zu unternehmen. 		Estudie varios sustantivos que se utilizan para describir diferentes tipos de errores. También aprenda a presentar una queja, explicar un problema, disculparse, mostrar simpatía y prometer algo.
539	What if?	Was wäre wenn?		¿Y si...?	This lesson is based on an article that examines what the world would like be if certain past events had or had not taken place. The third and mixed conditionals are studied and practised in the grammar exercises.	Diese Lektion ist auf einen Artikel gestützt, der untersucht, wie die Welt wäre, wenn manche Ereignisse in der Vergangenheit nie passiert wären. Der dritte Bedingungssatz und gemischte Bedingungssätze werden in den grammatischen Übungen gelernt und geübt. 		Esta lección se basa en un artículo que examina cómo sería el mundo si ciertos eventos pasados hubieran ocurrido o no. Se estudian y practican el tercer condicional y los mixtos en los ejercicios de gramática.
161	A changing world	Eine Welt im Wandel		Un mundo cambiante	The lesson is based on an article about a Polish railway worker who regained consciousness after 19 years in a coma to discover how much his country had changed since the time of his accident in 1988. Vocabulary related to health and politics is studied, and there is a review of the past and present tenses used when giving biographical information about someone. 	Die Lektion basiert auf einem Artikel über einen polnischen Eisenbahnarbeiter, der nach 19 Jahren im Koma wieder zu Bewusstsein kam und entdecken musste, wie sehr sich sein Land seit 1988 zur Zeit seines Unfalls verändert hatte. Die Vokabeln zum Thema Gesundheit und Politik werden gelernt und es gibt eine Wiederholung zu Vergangenheits- und Präsenz Zeitformen, die benutzt werden, wenn man biografische Informationen über jemanden wiedergibt. 		La lección se basa en un artículo sobre un trabajador ferroviario polaco que recuperó la conciencia después de 19 años en coma y descubrió cuánto había cambiado su país desde el momento de su accidente en 1988. Se estudia vocabulario relacionado con la salud y la política, y hay una revisión de los tiempos pasados y presentes utilizados al dar información biográfica sobre alguien.
326	Household problems	Probleme im Haushalt		Problemas del hogar	In this lesson you will learn how to describe a variety of household problems, including leaking pipes, carpet stains, power cuts, blocked toilets, mislaid keys, etc.	In dieser Lektion werden Sie lernen, wie man eine Reihe an Problemen im Haushalt beschreibt. Das können zum Beispiel undichte Rohre, Teppichflecken, Stromausfälle, verstopfte Toiletten, verlegte Schlüssel etc. sein.		En esta lección, aprenderá a describir una variedad de problemas domésticos, que incluyen fugas en las tuberías, manchas en la alfombra, cortes de energía, inodoros bloqueados, llaves extraviadas, etc.
383	Origins of Valentines Day	Die Ursprünge des Valentinstags		Origenes de San Valentín	Read an article about the origins of the day and discover how it became connected with love. 	Sie lesen einen Artikel über die Ursprünge des Valentinstages und warum er mit der Liebe in Verbindung gebracht wird. 		Lea un artículo sobre los orígenes del día y descubra cómo se conectó con el amor.
447	Special days	Besondere Tage		Días especiales	In this lesson you will learn vocabulary related to special days -- celebrations, commemorations, festivals, memorials, etc. The lesson includes a short text on an unusual celebration held in Britain every year on November 5, known as Bonfire Night, Guy Fawkes Night or Fireworks Night. 	In dieser Lektion werden Sie Vokabeln zu besonderen Tagen wie Feiern, Gedenkfeiern, Festttage etc. lernen. Die Lektion beinhaltet einen kurzen Text über eine ungwöhnliche Feier, die in Großbritannien jedes Jahr am 5. November abgehalten wird. Diese Feier ist auch bekannt als die Freudenfeuernacht, Guy Fawkes Nacht oder Feuerwerks Nacht. 		En esta lección, aprenderá vocabulario relacionado con días especiales: celebraciones, conmemoraciones, festivales, monumentos, etc. La lección incluye un breve texto sobre una celebración inusual que se lleva a cabo en Gran Bretaña cada año el 5 de noviembre, conocida como Bonfire Night, Guy Fawkes Night o La noche de fuegos artificiales.
463	Surviving Christmas	Weihnachten überleben		Sobreviviendo a la Navidad	In this lesson you will read an article giving tips about how to cope with the pressure of Christmas. The lesson focuses on reading comprehension, vocabulary and speaking.	In dieser Lektion werden Sie einen Artikel lesen, in dem Sie Tips bekommen, wie Sie mit dem Druck durch Weihnachten fertig werden können. Die Lektion konzentriert sich auf Verständnis, Vokabeln und Sprechen. 		En esta lección, leerá un artículo que ofrece consejos sobre cómo hacer frente a la presión de la Navidad. La lección se centra en la comprensión lectora, el vocabulario y el habla.
