email_followup	mail_no_next_lesson_title	Vous n'avez aucun cours programmé	You have no scheduled lessons	Sie haben keinen Kurs gebucht.	No tiene clases programadas	
modal_window_ln_na	ln_na_level_A0_intro	Votre niveau est : <strong>Débutant</strong><br>	Your level is: <strong>Beginner</strong><br>	Ihr Level ist <strong>Anfäger</strong><br>	Su nivel es: <strong>Principiante</strong><br>	
modal_window_ln_na	ln_na_level_A0_list	<ul><li>Le niveau A0 n'est pas officiellement dans l'échelle de compétence CECR. Il s'agit du niveau débutant.</li></ul>	<ul><li>A0 level is not official. We use it for beginners.</li></ul>	<ul><li>Das A0 Level gibt es nicht offiziell. Wir nutzen es um Sprachanfänger zu klassifizieren.</li></ul>	<ul><li>El nivel A0 no consta oficialmente en la escala MCER. Se trata de un nivel de principiante absoluto. </li></ul>	
modal_window_ln_na	ln_na_level_A1_intro	Votre niveau est : <strong>$$user_qpt$$ (Débutant)</strong><br>	Your level is: <strong>$$user_qpt$$ (Beginner)</strong><br>	Ihr Level: <strong>$$user_qpt$$ (Anfänger)</strong><br>	Su nivel es : <strong>$$user_qpt$$ (Principiante)</strong><br>	
modal_window_ln_na	ln_na_level_A1_list	<ul>  <li>Vous pouvez comprendre et utiliser des expressions familières et quotidiennes ainsi que des énoncés très simples qui visent à satisfaire des besoins concrets.</li>  <li>Vous pouvez vous présenter ou présenter quelqu'un et poser à une personne des questions la concernant - par exemple, sur son lieu d'habitation, ses relations, ce qui lui appartient, etc. - et vous pouvez répondre au même type de questions.</li>  <li>Vous pouvez communiquer de façon simple si l'interlocuteur parle lentement et distinctement et se montre coopératif.</li>  </ul>	<ul>  <li>Can understand and use familiar everyday expressions and very basic phrases aimed at the satisfaction of needs of a concrete type.</li>  <li>Can introduce yourself and others and can ask and answer questions about personal details such as where you live, people you know and things you have</li>  <li>Can interact in a simple way provided the other person talks slowly and clearly and is prepared to help.</li>  </ul>	<ul>  <li>Kann vertraute alltägliche Ausdrücke und sehr grundlegende Sätze verstehen und verwenden, die auf die Befriedigung von Bedürfnissen eines konkreten Typs abzielen.</li>  <li>Kann sich und andere vorstellen und Fragen zu persönlichen Daten stellen bzw. beantworten. Z. B. zum Wohnort, zu Personen, die Sie kennen, und zu Dingen, die Sie besitzen</li>  <li>Kann auf einfache Weise interagieren, vorausgesetzt, die andere Person spricht langsam und klar und ist bereit zu helfen.</li>  </ul>	<ul>  <li> Puede comprender y utilizar expresiones cotidianas familiares y declaraciones muy sencillas destinadas a satisfacer necesidades concretas. </li>  <li> Puede presentarse a sí mismo o a alguien y hacerle preguntas personales, por ejemplo, dónde vive, a quién conoce, qué tiene, etc. - y puede responder el mismo tipo de preguntas. </li>  <li> Puede comunicarse fácilmente si la otra persona habla lenta y claramente y coopera. </li>  </ul>	
modal_window_ln_na	ln_na_level_A2_intro	Votre niveau est : <strong>$$user_qpt$$ (Élémentaire)</strong><br>	Your level is : <strong>$$user_qpt$$ (Elementary)</strong><br>	Ihr Level: <strong>$$user_qpt$$ (Grundlegende Kenntnisse)</strong><br>	Su nivel es : <strong>$$user_qpt$$ (Elemental)</strong><br>	
modal_window_ln_na	ln_na_level_A2_list	<ul>  <li>Vous pouvez comprendre des phrases isolées et des expressions fréquemment utilisées en relation avec des domaines immédiats de priorité (par exemple, informations personnelles et familiales simples, achats, environnement proche, travail).</li>  <li>Vous pouvez communiquer lors de tâches simples et habituelles ne demandant qu'un échange d'informations simple et direct sur des sujets familiers et habituels.</li>  <li>Vous pouvez décrire avec des moyens simples votre formation, votre environnement immédiat et évoquer des sujets qui correspondent à des besoins immédiats.</li>  </ul>	<ul>  <li>Can understand sentences and frequently used expressions related to areas of most immediate relevance (e.g. very basic personal and family information, shopping, local geography, employment).</li>  <li>Can communicate in simple and routine tasks requiring a simple and direct exchange of information on familiar and routine matters.</li>  <li>Can describe in simple terms aspects of your background, immediate environment and matters in areas of immediate need.</li>  </ul>	<ul>  <li>Kann Sätze und häufig verwendete Ausdrücke verstehen, die sich auf Bereiche beziehen, die am unmittelbarsten relevant sind (z. B. sehr grundlegende persönliche und familiäre Informationen, Einkaufen, lokale Geografie, Beschäftigung).</li>  <li>Kann in einfachen und routinemäßigen Aufgaben kommunizieren, die einen einfachen und direkten Informationsaustausch über vertraute und routinemäßige Angelegenheiten erfordern.</li>  <li>Kann in einfachen Worten Aspekte Ihres Hintergrunds, Ihrer unmittelbaren Umgebung und Angelegenheiten in Bereichen mit unmittelbarem Bedarf beschreiben.</li>  </ul>	<ul>  <li> Puede comprender oraciones simples y expresiones de uso frecuente relacionadas con áreas de prioridad inmediata (por ejemplo, información personal y familiar simple, compras, entorno, trabajo). </li>  <li> Puede comunicarse en tareas sencillas y rutinarias que requieren un intercambio simple y directo de información sobre asuntos familiares y rutinarios. </li>  <li> Puede describir con medios sencillos su formación, su entorno inmediato y plantear temas que correspondan a las necesidades sencillas. </li>  </ul>	
modal_window_ln_na	ln_na_level_B1_intro	Votre niveau est : <strong>$$user_qpt$$ (Intermédiaire)</strong><br>	Your level is : <strong>$$user_qpt$$ (Intermediate)</strong><br>	Ihr Level: <strong>$$user_qpt$$ (Fortgeschritten)</strong><br>	Su nivel es : <strong>$$user_qpt$$ (Intermedio)</strong><br>	
modal_window_ln_na	ln_na_level_B1_list	<ul>  <li>Vous pouvez comprendre les points essentiels quand un langage clair et standard est utilisé et s'il s'agit de choses familières dans le travail, à l'école, dans les loisirs, etc.</li>  <li>Vous pouvez vous débrouiller dans la plupart des situations rencontrées en voyage dans une région où la langue cible est parlée.</li>  <li>Vous pouvez produire un discours simple et cohérent sur des sujets familiers et dans vos domaines d'intérêt.</li>  <li>Vous pouvez raconter un événement, une expérience ou un rêve, décrire un espoir ou un but et exposer brièvement des raisons ou explications pour un projet ou une idée.</li>  </ul>	<ul>  <li>Can understand the main points of clear standard input on familiar matters regularly encountered in work, school, leisure, etc. </li>  <li>Can deal with most situations likely to arise whilst travelling in an area where the language is spoken.</li>  <li>Can produce simple connected text on topics which are familiar or of personal interest.</li>  <li>Can describe experiences and events, dreams, hopes & ambitions and briefly give reasons and explanations for opinions and plans.</li>  </ul>	<ul>  <li>Kann die Hauptpunkte verstehen, wenn klare Standardsprache verwendet wird und wenn es um vertraute Dinge aus Arbeit, Schule, Freizeit usw. geht. </li>  <li>Kann die meisten Situationen bewältigen, denen man auf Reisen im Sprachgebiet begegnet.</li>  <li>Kann sich einfach und zusammenhängend über vertraute Themen und persönliche Interessengebiete äußern.</li>  <li>Kann Erfahrungen und Ereignisse, Träume, Hoffnungen und Ambitionen beschreiben und kurz Gründe und Erklärungen für Meinungen und Pläne geben.</li>  </ul>	<ul>  <li> Puede comprender conceptos básicos cuando se usa un lenguaje sencillo y estándar, y conceptos familiares en el trabajo, en la escuela, en el tiempo libre, etc. </li>  <li> Puede arreglárselas en la mayoría de situaciones cuando viaja a donde se habla el idioma de destino. </li>  <li> Puede producir un discurso simple y coherente sobre temas familiares y en sus áreas de interés. </li>  <li> Puede relatar un evento, una experiencia o un sueño, describir una esperanza o una meta y exponer brevemente las razones o explicaciones de un proyecto o idea. </li>  </ul>	
modal_window_ln_na	ln_na_level_B2_intro	Votre niveau est : <strong>$$user_qpt$$ (Intermédiaire supérieur)</strong><br>	Your level is : <strong>$$user_qpt$$ (Upper-Intermediate)</strong><br>	Ihr Level: <strong>$$user_qpt$$ (Selbständige Sprachverwendung)</strong><br>	Su nivel es : <strong>$$user_qpt$$ (Intermedio-superior)</strong><br>	
modal_window_ln_na	ln_na_level_B2_list	<ul>  <li>Vous pouvez comprendre le contenu essentiel de sujets concrets ou abstraits dans un texte complexe, y compris une discussion technique dans votre spécialité.</li>  <li>Vous pouvez communiquer avec un degré de spontanéité et d'aisance tel qu'une conversation avec un locuteur natif ne comportant de tension ni pour l'un ni pour l'autre.</li>  <li>Vous pouvez vous exprimer de façon claire et détaillée sur une grande gamme de sujets, émettre un avis sur un sujet d'actualité et exposer les avantages et les inconvénients de différentes possibilités.</li>  </ul>	<ul>  <li>Can understand the main ideas of complex text on both concrete and abstract topics, including technical discussions in your field of specialisation.</li>  <li>Can interact with a degree of fluency and spontaneity that makes regular interaction with native speakers quite possible without strain for either party.</li>  <li>Can produce clear, detailed text on a wide range of subjects and explain a viewpoint on a topical issue giving the advantages and disadvantages of various options.</li>  </ul>	<ul>  <li>Kann die Hauptinhalte komplexer Texte zu konkreten und abstrakten Themen verstehen; versteht im eigenen Spezialgebiet auch Fachdiskussionen.</li>  <li>Kann sich so spontan und fließend verständigen, dass ein normales Gespräch mit Muttersprachlern ohne größere Anstrengung auf beiden Seiten gut möglich ist.</li>  <li>Kann sich zu einem breiten Themenspektrum klar und detailliert ausdrücken, einen Standpunkt zu einer aktuellen Frage erläutern und die Vor- und Nachteile verschiedener Möglichkeiten angeben.</li>  </ul>	<ul>  <li> Puede comprender el contenido esencial de temas concretos o abstractos en un texto complejo, incluida una discusión técnica sobre su especialidad. </li>  <li> Puede comunicarse con un grado de espontaneidad y fluidez, como una conversación con un hablante nativo, sin estrés por ninguna de las partes. </li>  <li> Puede expresarse de manera clara y detallada sobre una amplia gama de temas, dar una opinión sobre un tema candente y discutir las ventajas y desventajas de diferentes posibilidades. </li>  </ul>	
modal_window_ln_na	ln_na_level_C1_intro	Votre niveau est : <strong>$$user_qpt$$ (Avancé)</strong><br>	Your level is : <strong>$$user_qpt$$ (Advanced)</strong><br>	Ihr Level: <strong>$$user_qpt$$ (Fachkundige Sprachverwendung)</strong><br>	Su nivel es: <strong>$$user_qpt$$ (Avanzado)</strong><br>	
modal_window_ln_na	ln_na_level_C1_list	<ul>  <li>Vous pouvez comprendre une grande gamme de textes longs et exigeants, ainsi que saisir des significations implicites.</li>  <li>Vous pouvez vous exprimer spontanément et couramment sans trop apparemment devoir chercher vos mots.</li>  <li>Vous pouvez utiliser la langue de façon efficace et souple dans votre vie sociale, professionnelle ou académique.</li>  <li>Vous pouvez vous exprimer sur des sujets complexes de façon claire et bien structurée et manifester votre contrôle des outils d'organisation, d'articulation et de cohésion du discours.</li>  </ul>	<ul>  <li>Can understand a wide range of demanding, longer texts, and recognise implicit meaning.</li>  <li>Can express yourself fluently and spontaneously without much obvious searching for expressions.</li>  <li>Can use language flexibly and effectively for social, academic and professional purposes.</li>  <li>Can produce clear, well-structured, detailed text on complex subjects, showing a controlled use of organisational patterns, connectors and cohesive devices.</li>  </ul>	<ul>  <li>Kann eine Vielzahl anspruchsvoller, längerer Texte verstehen und implizite Bedeutungen erkennen.</li>  <li>Kann sich fließend und spontan ausdrücken, ohne offensichtlich nach Ausdrücken zu suchen.</li>  <li>Kann Sprache flexibel und effektiv für soziale, akademische und berufliche Zwecke verwenden.</li>  <li>Kann sich klar, strukturiert und ausführlich zu komplexen Sachverhalten äußern und dabei verschiedene Mittel zur Textverknüpfung angemessen verwenden.</li>  </ul>	<ul>  <li>Es capaz de comprender una amplia variedad de textos extensos y complejos, así como reconocer en ellos sentidos implícitos.</li>  <li>Sabe expresarse de forma fluida y espontánea</li>  <li>Utiliza el idioma de forma eficaz y flexible en lo social, lo profesional y lo académico. </li>  <li>Puede hablar de temas complejos de forma clara y bien estructurada y manifestar control sobre las herramientas de cohesion textual.</li>  </ul>	
modal_window_ln_na	ln_na_level_C2_intro	Votre niveau est : <strong>$$user_qpt$$ (Expérimenté)</strong><br>	Your level is : <strong>$$user_qpt$$ (Proficiency)</strong><br>	Ihr Level: <strong>$$user_qpt$$ (Annähernd muttersprachliche Kenntnisse)</strong><br>	Su nivel es : <strong>$$user_qpt$$ (Experimentado)</strong><br>	
modal_window_ln_na	ln_na_level_C2_list	<ul>  <li>Vous pouvez comprendre sans effort pratiquement tout ce que vous lisez ou entendez.</li>  <li>Vous pouvez restituer faits et arguments de diverses sources écrites et orales en les résumant de façon cohérente.</li>  <li>Vous pouvez vous exprimer spontanément, très couramment et de façon précise et pouvez rendre distinctes de fines nuances de sens en rapport avec des sujets complexes.</li>  </ul>	<ul>  <li>Can understand with ease virtually everything heard or read.</li>  <li>Can summarise information from different spoken and written sources, reconstructing arguments and accounts in a coherent presentation.</li>  <li>Can express him/herself spontaneously, very fluently and precisely, differentiating finer shades of meaning even in more complex situations.</li>  </ul>	<ul>  <li>Kann praktisch alles, was er/sie liest oder hört, mühelos verstehen.</li>  <li>Kann Informationen aus verschiedenen schriftlichen und mündlichen Quellen zusammenfassen und dabei Begründungen und Erklärungen in einer zusammenhängenden Darstellung wiedergeben.</li>  <li>Kann sich spontan, sehr flüssig und genau ausdrücken und auch bei komplexeren Sachverhalten feinere Bedeutungsnuancen deutlich machen.</li>  </ul>	<ul>  <li>Puede entender sin esfuerzo prácticamente todo lo que se dice.</li>  <li>Puede resumir de forma coherente hechos y argumentos diversos de fuentes escritas y orales.</li>  <li>Se puede expresar de forma espontanea, fluida, y con precisión, y puede aportar matices de sentido en temas complejos.</li>  </ul>	
modal_window_ln_pta	ln_pta_intro_text	Bonjour $$get_lessonnote.user_firstname$$,  vous êtes arrivé(e) au terme de votre parcours de formation, et je souhaite vous féliciter pour votre travail et vos efforts ! Pour bien préparer la suite, voici votre rapport de formation contenant les points-clés de votre apprentissage.	Hello $$get_lessonnote.user_firstname$$,  you have reached the end of your Training Program and I would like to congratulate you for your work and effort! In order to move forward, let us look back a bit. Below is a report which will recount what transpired during your training.	Hallo $$ get_lessonnote.user_firstname $$,  Sie haben das Ende Ihres Trainingsprogramms erreicht und wir gratulieren Ihnen zu Ihrer Arbeit und Ihrem Einsatz! Im Folgenden finden Sie einen detailierten Trainingsbericht, in dem die behandelten Themen sowie Ihr Fortschritt zusammengefasst sind.	Buenos días $$get_lessonnote.user_firstname$$,  ha concluido su programa de formación. Le felicitamos por su trabajo y esfuerzo. Para preparar los siguientes pasos, aquí tiene su informe de formación, que resume los aspectos más importantes de su aprendizaje.	
modal_window_ln_pta	ln_pta_footer_text	Merci d'avoir choisi WEFIT, n'hésitez pas à revenir vers nous si vous voulez poursuivre l'aventure !    L'équipe WEFIT vous souhaite une bonne continuation !	Thank you for choosing WEFIT and for all your hard work. We hope that you enjoyed your training with us and that it met with your requirements.    Please do not hesitate to contact us if you need any further information.    Best Regards	Vielen Dank, dass Sie sich für ein Training mit WEFIT entschieden haben. Wir hoffen, dass Ihnen Ihr Training gefallen hat und Ihre Erwartungen erfüllt wurden.    Bitte zögern Sie nicht, uns zu kontaktieren, wenn Sie weitere Informationen benötigen.    Freundliche Grüße	Gracias por haber elegido WEFIT, no dude en volver a contactarnos cuando quiera emprender su aventura.     El equipo WEFIT le saluda.	
modal_window_needs	needs_availability	Vos disponibilités nous permettront de vous affecter un formateur disponible sur des créneaux similaires	Your availabilty will help us match you to a teacher with similar availability	Sie können Ihre Verfügbarkeiten jederzeit später noch ändern.	Saber su disponibilidad nos permite asignarle un formador disponible en horarios similares.	
modal_window_needs	needs_structured_course	Le cours structuré est basé sur des ressources déclinées sur différents thèmes (vie courante, vie professionnelle) reprenant des points grammaticaux, des exercices et des jeux de rôles.	The structured lessons are based on different themes, (everyday life, professional life, etc) and include grammar points, exercises and role plays.	Der strukturierte Kurs basiert auf Ressourcen zu verschiedenen Themen (Alltag, Beruf, etc.) mit Fokus auf Grammatik und Vokabular, sowie diversen Übungen und Rollenspielen.	Las clases estructuradas utilizan recursos centrados en temas específicos y variados (la vida cotidiana y profesional), revisando puntos gramaticales, ejercicios y juegos de rol.	
modal_window_needs	needs_open_lesson_course	Le cours Open lesson est basé sur des supports multimédias (vidéo, articles de presse) ou sur des sujets non couverts par nos ressources thématiques.	The Open lesson can be based on mutimedia (videos, news articles) as well a subject that is not covered by our structured lessons.	In den Open Lessons arbeiten wir mit einer Vielzahl von multimedialen Medien (Videos, Presseartikeln, Ted Talks, etc.) zu einem von Ihnen gewünschten Thema. Der Fokus liegt auf der Verbesserung des Leseverständnisses und des mündlichen Ausdrucks.	Las Clases Abiertas se desarrollan con materiales multimedia (videos, artículos de prensa) para mejorar la comprensión y la expresión oral.	
modal_window_needs	needs_workshop_course	Le Workshop est basé sur vos documents personnels ou professionnels (CV, lettre de motivation, présentation, email, rapport...)	The Workshop lesson can be based on your work or personal documents (CV, presentation, a post for social media etc)	Im Workshop arbeiten Sie zusammen mit Ihrem Trainer an Ihren persönlichen oder geschäftlichen Unterlagen. (Lebenslauf, Verträge, Präsentationen, E-Mail, etc.	El Workshop (Taller) se desarrolla con sus propios documentos, personales o profesionales (CV, letra de presentación, presentaciones, email, informes...).	
modal_window_needs	needs_course_duration	Entrez la durée de cours qui vous convient le plus. Vous pourrez toujours ajuster vos créneaux par la suite.	Enter the lesson duration that suits you the best. This can be changed later on.	"Wählen Sie die gewünschte Kursdauer aus. Diese Auswahl kann später jederzeit geändert werden.	Introduzca la duración deseada. Podrá ajustarla más adelante.	
modal_window_step	pt_still_available	Le test d'évaluation vous permet d'identifier votre niveau sur l'échelle des 6 niveaux du CECRL (Cadre Européen Commun de Référence pour les Langues)  <br>  Pas d'inquiétude, il sera toujours possible de le passer ultérieurement dans l'onglet "Mes Tests" de votre interface.	The placement test allows you to identify your level based on the 6 levels of CEFR (The Common European Framework of Reference)	Mit dem Einstufungstest können Sie Ihr Sprachlevel anhand der 6 Niveaus des GER (Gemeinsamer Europäischer Referenzrahmen) ermitteln.	El test de evaluación le permite identificar su nivel dentro de la escala de 6 niveles del Marco Común Europero de Referencia para las lenguas (MCER)   <br>  No se preocupe, podrá realizarlo más adelante volviendo a la pestaña de "Mis Tests.	
modal_window_step	learning_style_test2	Nous apprenons tous de manière différente et avons plus d'affinités avec certaines personnalités. C'est en partant de ces constats que nous avons élaboré ce test! Connaissez-vous votre profil ?  <ul>  <li>Identifier votre manière d'apprendre avec une classification de 9 profils</li>  <li>Une classification basée sur 9 profils d'apprentissage</li>  <li>100% en ligne</li>  <li>Environ 15 minutes pour 40 questions</li>  </ul>	We all learn in different ways and have more of an affinity with certain personailities. This is why we devised this test. Do you know your personality?  <ul>  <li>Identify your style of learning from the 9 profiles</li>  <li>A classification based on 9 learnng profiles</li>  <li>100% online</li>  <li>Takes about 15 minutes to complete all 40 questions</li>  </ul>	Jeder Mensch lernt anders. Die Lernpsychologie unterteilt daher in verschiedene Persönlichkeitstypen mit unterschiedlichen Stärken und Schwächen. Finden Sie jetzt heraus welcher Lerntyp Sie sind und welche Lernmethode am besten zu Ihnen passt.  <ul>  <li>Klassifizierung anhand 9 Lernprofilen</li>  <li>100% Online</li>  <li>Ca. 15 Minuten</li>  <li>40 Fragen</li>  </ul>	Todos aprendemos de forma diferente, y tenemos más afinidad con ciertas personalidades. Hemos elaborado este test partiendo de este principio. ¿Conoce usted su perfil de aprendizaje?   <ul>  <li>Identifique su modo de aprendizaje según una clasificación de 9 perfiles.</li>  <li>Una clasificación basada en 9 perfiles de aprendizaje</li>  <li>100% en linea</li>  <li>15 minutos aproximadamente para 40 preguntas.</li>  </ul>	
modal_window_step	lrn_style_test_still_available	Ce test vous permet d'identifier votre manière d'apprendre avec une classification de 9 profils.  <br>  Pas d'inquiétude, il sera toujours possible de le passer ultérieurement dans l'onglet "Mes Tests" de votre interface.	This test allows you to identify your learning style based on 9 profiles.  <br>  No time now? No problem, you can always take it later by clicking on 'My Tests'.	Mit diesem Test können Sie Ihr Lernprofil anhand 9 unterschiedlichen Lernprofilen bestimmen.  <br>  Sie können den Test zu einem späteren Zeitpunkt absolvieren. Gehen Sie dazu auf Ihrem persönlichen Profil auf den Reiter "Meine Tests" und danach auf "Mein Lernprofiltest"	Este test le permite identificar su manera de aprender, según una clasificación de 9 perfiles.  <br>  No se preocupe, podrá realizarlo más adelante volviendo a la pestaña de "Mis Tests.	
modal_window_step	see_step_video_later	... ou je n'ai pas envie  <br>  Il sera toujours possible de consulter la vidéo dans la rubrique "Vidéos WEFIT" !	... or I don't want to  <br>  It will be possible to view this video later in the "WEFIT Videos" section	... jetzt nicht <br> Dieses Video kann später im Abschnitt "WEFIT-Videos" aufgerufen werden	... o no tengo ganas  <br>  Podrá consultar el video en "Videos WEFIT"	
modal_window_tpview	tpview_intro	Voici l'aperçu de votre parcours de formation. Pas d'inquiétude, le parcours n'est pas figé : vous aurez la possibilité d'apporter des ajustements une fois la formation commencée.	Here is an overview of your training program. Don't worry, this is not set in stone. You will be able to make adjustments once the training has started.	Hier finden Sie Ihr persönliches Trainingsprogramm. Keine Sorge, sollten Sie Änderungswünsche haben, können diese jederzeit, auch nach Beginn des Trainings, vorgenommen werden.	Esta es la visión global de su programa de formación. No se preocupe, es flexible: podrá hacer cambios una vez haya empezado la formación.	
modal_window_welcome	welcome_intro	Vous êtes sur le point de commencer votre formation chez WEFIT,<br>avant toute chose un petit rappel de votre abonnement !	You are about to start your training with WEFIT,<br>before that though please take a moment to read the details of your subscription	Sie sind kurz davor, Ihr Training mit WEFIT zu beginnen. Nehmen Sie sich einen kurzen Moment Zeit, um die Details Ihres Abonnements durchzulesen.	Está a punto de empezar su formación con WEFIT,<br>antes de nada, un pequeño recordatorio de su pago.	
modal_window_welcome	welcome_setup	Vous pouvez à tout moment prendre rendez-vous avec notre équipe Customer Service afin de vous accompagner pour le lancement de votre formation. Cliquez simplement sur le bouton de contact bleu, situé en haut de votre fenêtre.	You can make an appointment at any time with our Customer Service team to help you launch your training. Just click on the blue contact button, located at the top of your window.	Wenn Sie Unterstützung beim Start Ihres Trainings benötigen, können Sie jederzeit einen Termin mit unserem Kundenservice vereinbaren. Klicken Sie dazu auf den blauen Kontaktbutton am oberen Rand der Seite.	Puede concertar una cita en cualquier momento con nuestro equipo de Atención al Cliente para ayudarle a iniciar su formación. Simplemente haga clic en el botón de contacto azul, ubicado en la parte superior de su ventana.	
modal_window_welcome	game_rules_intro	En fonction du financement de votre formation, vous avez l'obligation de réaliser votre formation dans son ensemble, et dans le délai imparti. <br><br>Il y a également des règles du jeu lorsque vous avez souscris abonnement VISIO : nous avons rédigé la charte de l'apprenant, celle-ci contient les règles d'or pour que votre formateur et vous travailliez dans les meilleures conditions.	Depending on how your training has been financed you may be obligated to complete the entirety of your training before the deadline.<br><br> We have drawn up the learners charter which contains the golden rules so that you and your trainer can work in the best possible way.	Abhängig von der Finanzierung Ihrer Sprachausbildung sind Sie verpflichtet, Ihre gesamte Ausbildung innerhalb der vorgegebenen Trainingsfrist abzuschließen. <br> <br> Damit Sie über alle Bedingungen im Bilde sind und Ihr Trainingsprogramm reibungslos und ohne Missverständnisse durchgeführt werden kann, haben wir eine Übersicht mit den wichtigsten Spielregeln erstellt:	En función de la forma de financiación de su formación, tiene la obligación de completarla dentro del tiempo establecido. <br><br>Del mismo modo, rigen reglas específicas para el bono VISIO: hemos redactado el estatuto del estudiante, que contiene las reglas de oro para que tanto su formador como usted puedan trabajar en las mejores condiciones.	
quiz_eval	message_go_needs	Merci d'avoir passé votre test d'évaluation. Prenez quelques instants pour remplir votre formulaire de besoins. <br><a href='learner_form_needs.cfm' class='mt-2 btn btn-sm btn-outline-secondary'>Je renseigne mes besoins</a>	Thank you for taking your placement test. Please take a few minutes to complete your Needs Assesment form. <br><a href='learner_form_needs.cfm' class='mt-2 btn btn-sm btn-outline-secondary'>Go</a>	Vielen Dank für Ihren Einstufungstest. Bitte nehmen Sie sich ein paar Minuten Zeit, um Ihr Formular zur Bedarfsermittlung auszufüllen. <br> <a href='learner_form_needs.cfm' class='mt-2 btn btn-sm btn-outline-secondary'> Bedarfe eingeben </a>	Gracias por haber completado su test de evaluación. Le rogamos complete su evaluación de necesidades.. <br><a href='learner_form_needs.cfm' class='mt-2 btn btn-sm btn-outline-secondary'>Guardar mis necesidades</a>	
quiz_eval	show_score_pt	Vous obtenez un score de	Your score is:	Sie haben in der "Level A1 Einschätzung" folgende Punktzahl erreicht:	Ha obtenido una puntuación de	
quiz_eval	pt_not_finished	Votre test global n'est pas fini, vous pouvez continuer en essayant le niveau supérieur.	Your global test is not finished, you can attempt the next level	Ihr Gesamtniveau ist noch nicht ermittelt. Sie können den Test für die nächste Levelstufe ausprobieren.	No ha terminado su test. Puede continuar con el nivel superior.	
quiz_eval	pt_finished	Vous obtenez un score de <span class="badge badge-pill badge-$$bg_badge$$ h5 m-0">$$global_note$$%</span>	You got a score of<span class="badge badge-pill badge-$$bg_badge$$ h5 m-0">$$global_note$$%</span>	Sie haben beim "$$get_quiz_id.quiz_name$$" eine Punktzahl von <span class="badge badge-pill badge-$$bg_badge$$ h5 m-0">$$global_note$$%</span> erreicht. Diese Punktzahl reicht nicht aus um das nächste Level zu absolvieren.	Ha obtenido una puntuación de <span class="badge badge-pill badge-$$bg_badge$$ h5 m-0">$$global_note$$%</span>	
quiz_eval	toeic_result_A1_title	Utilisateur Elémentaire - Débutant	Basic user - Breakthrough	lementare Sprachverwendung	Usuario elemental - Principiante	
quiz_eval	toeic_result_A1_explain	Peut comprendre et utiliser des expressions familières et quotidiennes ainsi que des énoncés très simples qui visent à satisfaire des besoins concrets. Peut se présenter ou présenter quelqu'un et poser à une personne des questions la concernant - par exemple, sur son lieu d'habitation, ses relations, ce qui lui appartient, etc. - et peut répondre au même type de questions. Peut communiquer de façon simple si l'interlocuteur parle lentement et distinctement et se montre coopératif.	Can understand and use familiar everyday expressions and very basic phrases aimed at the satisfaction of needs of a concrete type. Can introduce him/herself and others and can ask and answer questions about personal details such as where he/she lives, people he/she knows and things he/she has. Can interact in a simple way provided the other person talks slowly and clearly and is prepared to help.	Kann vertraute, alltägliche Ausdrücke und ganz einfache Sätze verstehen und verwenden, die auf die Befriedigung konkreter Bedürfnisse zielen. Kann sich und andere vorstellen und anderen Leuten Fragen zu ihrer Person stellen &ndash; z.B. wo sie wohnen, wen sie kennen oder welche Dinge sie besitzen &ndash; und kann auf Fragen dieser Art Antwort geben. Kann sich auf einfache Art verständigen, wenn die GesprächspartnerInnen langsam und deutlich sprechen und bereit sind zu helfen.	Es capaz de comprender y utilizar expresiones cotidianas de uso muy frecuente, así como, frases sencillas destinadas a satisfacer necesidades de tipo inmediato.  Puede presentarse a sí mismo y a otros, pedir y dar información personal básica sobre su domicilio, sus pertenencias y las personas que conoce.  Puede relacionarse de forma elemental siempre que su interlocutor hable despacio y con claridad y esté dispuesto a cooperar.	
quiz_eval	toeic_result_A2_title	Utilisateur Elémentaire - Intermédiaire	Basic user - Waystage	Elementare Sprachverwendung	Usuario elemental - Intermedio	
