First degree|The degree that undergraduates do.|University|Noun
Fraternity|A social organization for male university students (American English).|University|Noun
Freshman|A first-year student at school, college or university (American English). |University|Noun
Fresher|A student who is still in his or her first term at a university (British English).|University|Noun
Freshers’ week|A week at the beginning of a new academic year at university that is organized to welcome new students.|University|Noun
Grade Point Average|The average of a student’s grades during his or her studies at university (American English). |University|Noun
Graduate|To complete a degree at a university ; a person who has a university degree.|University|NounVerb
Grant|An amount of money given by the government to allow a student to follow a course.|University|Noun
Halls of residence|A large building at campus where most students live in their first year of university.|University|Noun
Higher education|Education that is given at college or university.|University|Noun
Homecoming|A celebration for former students, held annually by a university or college (American English).|University|Noun
Instructor|A university teacher who ranks below assistant professor and teaches a limited number of classes (American English).|University|Noun
Junior college|A college where students study for two years, which equals the freshman and sophomore years of a four-year undergraduate course (American English).|University|Noun
Law school|A higher education institution for postgraduates that trains students to become lawyers (American English).|University|Noun
Lecture|An activity when students make notes and listen to the lecturer.|University|Noun
Lecturer|A person who teaches in a university but not a professor.|University|Noun
Major|The main subject that a student studies at college or university.|University|Noun
Master’s degree|A university degree that you get after studying for one or two years after your first degree.|University|Noun
Matriculate|To officially begin studying at a university; to attend the academic standard required for a course.|University|Verb
Matriculation|The process of matriculating.|University|Noun
Medical school|Another name for medical faculty.|University|Noun
Minor|The second most important subject that a student studies at college or university.|University|Noun
Pass|To succeed in an exam or test.|University|Verb
PhD|An abbreviation for Doctor of Philosophy, the highest university degree, which is obtained by doing advanced research.|University|Noun
Polytechnic|A college which offers vocational courses or focuses on teaching scientific and technical subjects. |University|Noun
Postgraduate|A university student who has completed a first degree and is studying for a more advanced degree. ; more advanced level than a first degree.|University|NounAdjective
Prerequisite|A class that must be taken before another class.|University|Noun
Professor|A university teacher of the highest rank.|University|Noun
Qualification|A course of study that you have completed or an exam that you have passed.|University|Noun
Quiz|A short test given to students. |University|Noun
Register|To record a name on an official list.|University|Verb
Registrar|The administrator who is responsible for student records.|University|Noun
Registration|The act of enrolling.|University|Noun
Research|A careful and detailed study of a subject in order to discover new facts or test new ideas.|University|Noun
Room and board|A room to sleep in with food provided.|University|Noun
Roommate|Someone who you share a room with for a period of time during your study at university. |University|Noun
Sandwich course|A course which includes periods of study with periods of work between them to provide students with practical experience.|University|Noun
Semester|One of the two periods into which a year is divided at university.|University|Noun
Seminar|A course offered for a small group of students.|University|Noun
Session|A school or university year.|University|Noun
Scholarship|An amount of money that a student gets from an individual or organization to help pay for his or her education.|University|Noun
Sophomore|A student who is in the second year of a university study (American English).|University|Noun
Sorority|A social organization for female university students (American English).|University|Noun
Spring break|A two-week holiday from college or university in the spring (American English).|University|Noun
Student loan|An amount of money that you borrow from the government or a bank to fund your study at a university and which you must pay back after you completed your study.|University|Noun
Student union|An association of students at a university that is concerned with students’ rights, living conditions, etc. |University|Noun
Syllabus|A list of topics or books that are planned to be studied in a particular subject.|University|Noun
Term|One of the three periods into which a year is divided at university.|University|Noun
Textbook|A book that contains detailed information about a subject that people study at university.|University|Noun
Theological college|A college where students are trained to become priests or church ministers.|University|Noun
Thesis|The paper written at the end of a doctorate degree.|University|Noun
Training college|A college for adult learners that gives training for a particular profession.|University|Noun
Transcript|An official record of the courses that a student has taken and the marks received (American English).|University|Noun
Tuition|The teaching given to a small group or one person in a college or university.|University|Noun
Tuition fees|The money that a student pays to get an education at a university.|University|Noun
Tutor|A teacher who works with one student or a small group of students.|University|Noun
Tutorial|A one-to-one teaching activity with a tutor.|University|Noun
Undergraduate|A college or university student who is studying for a first degree.|University|Noun
University|A higher education institution where people study or do research for a degree. |University|Noun
Varsity|The main team that represents a college or university in sports competitions (American English).|University|Noun
Barnacle|A small sea creature that has a shell and usually sticks tightly to rocks and the bottom of boats.|Beach|Noun
Bay|A part of the sea that is partly surrounded by a curved piece of land.|Beach|Noun
Beach|An area of sand at the edge of the sea.|Beach|Noun
Beach ball|A large, brightly colored plastic ball filled with air that people use for playing games on the beach.|Beach|Noun
Beach buggy|A small car with big wheels and open sides that you can drive across sand.|Beach|Noun
Beach towel|A large towel that is used for lying in the sun.|Beach|Noun
Bikini|A two-piece item of clothing that women use for swimming.|Beach|Noun
Boardwalk|A path made of wooden boards that is built along a beach.|Beach|Noun
Boat|A small ship that people use to travel on the sea.|Beach|Noun
Cape|A large piece of high land that sticks out into the sea.|Beach|Noun
Clam|A small sea creature that has a shell in two parts and can be eaten.|Beach|Noun
Coast|The land beside the sea. |Beach|Noun
Conch|A snail-like sea creature that lives in a large spiral shell.|Beach|Noun
Cool box|A container to keep food and drinks cool.|Beach|Noun
Coral|A substance like rock formed in the sea by groups of very small sea creatures.|Beach|Noun
Cove|A part of the coast that curves and partly surrounds the sea.|Beach|Noun
Crab|A sea creature with a round flat body covered by a hard shell and five pairs of legs that people can eat as seafood.|Beach|Noun
Current|The continuous movement of water in the sea.|Beach|Noun
Deckchair|A folding chair with a low seat made of a long strip of cloth that people usually use on the beach.|Beach|Noun
Dive|To jump into water or move down under the water with your head and arms going in first.|Beach|Verb
Dock|An area of water that can accommodate a ship.|Beach|Noun
Dune|A hill of sand near a beach.|Beach|Noun
Ebb tide|The regular movement of the sea away from the coast.|Beach|Noun
Fin|A thin part that sticks out of the body of a fish.|Beach|Noun
Fish|An animal that lives in water and uses fins and a tail to swim.|Beach|Noun
Fish|To try to catch fish.|Beach|Verb
Fishing|The sport or business of catching fish.|Beach|Noun
Hat|A covering for the head, usually has a flat edge that sticks out to protect your face from the sun.|Beach|Noun
Hermit crab|A kind of crab that uses the empty shells of other sea creatures.|Beach|Noun
High tide|The time when the sea at its highest level.|Beach|Noun
Inner tube|A rubber tube filled with air that is used to help you float on water.|Beach|Noun
Island|A piece of land that is surrounded by water.|Beach|Noun
Jellyfish|A sea creature with a soft, almost transparent body.|Beach|Noun
Jet-ski|A craft for riding on water that is ridden like a motorbike.|Beach|Noun
Kayak|A type of light boat that is moved using a paddle.|Beach|Noun
Kelp|A large, brown plant that grows in the sea.|Beach|Noun
Lagoon|An area of sea water that is separated from the sea by a line of rocks and sand.|Beach|Noun
Lifeguard|A person on a beach whose job is to keep swimmers save.|Beach|Noun
Life jacket|A jacket without sleeve that is filled with air and designed to help you float in water.|Beach|Noun
Life preserver|A ring filled with air that can float and is used to rescue a person who has fallen into water.|Beach|Noun
Limpet|A small sea animal with a cone-shaped shell that lives on rocks.|Beach|Noun
Low tide|The time when sea water is at its lowest level.|Beach|Noun
Mangrove|A tropical tree that has aerial roots and grows near water.|Beach|Noun
Mussel|A small sea animal that can be eaten and lives inside a two-part shell that can be open up.|Beach|Noun
Neap tide|The time when there is only a small difference between the level of the water at high tide and at low tide.|Beach|Noun
Ocean|A very large area of water.|Beach|Noun
Palm tree|A tropical tree that has a tall trunk and a mass of long pointed leaves at the top.|Beach|Noun
Pelican|A large bird with a bag of skin under its beak that catches fish and lives near water.|Beach|Noun
Pier|A low structure that is built at the edge of water where boats stop next to it and people walk along it.|Beach|Noun
Reef|A line of sharp rocks or a raised area of sand near the surface of the sea.|Beach|Noun
Relax|To rest and do something enjoyable after working.|Beach|Verb
Rest|To stop working or doing an activity for a period of time.|Beach|Verb
Rock pool|A small amount of water that is found between the rocks by the sea.|Beach|Noun
Sail|To travel on the water.|Beach|Noun
Sailing boat|A small boat with a sheet of material used to catch the wind.|Beach|Noun
Sand|A substance that consists of very small pieces of rocks and is found at a beach.|Beach|Noun
Sandbar|A long mass of sand that is formed by the movement of the water at the point where a river meets the sea.|Beach|Noun
Sandcastle|A pile of sand on a beach that looks like a castle, usually made by children.|Beach|Noun
Scuba|The activity of swimming underwater using special breathing equipment.|Beach|Noun
Sea|A large area of salty water that is smaller than an ocean.|Beach|Noun
Seagull|A large grey or white bird that lives near the sea.|Beach|Noun
Seashell|The empty shell of a small sea creature that is often found on the beach.|Beach|Noun
Seashore|The land at the edge of the sea.|Beach|Noun
Shark|A large and dangerous sea fish that has several rows of sharp teeth.|Beach|Noun
Shell|The hard protective covering of an animal.|Beach|Noun
Ship|A large boat that people use to travel on the sea or to transport goods across the sea.|Beach|Noun
Snorkel|A tube that allows you to breathe while swimming under water.|Beach|Noun
Starfish|A flat sea animal that has the shape of a star.|Beach|Noun
Sun|The object in the sky that gives the earth light and heat.|Beach|Noun
Sunbathe|To sit or lie in the sun’s light, usually on a beach, to make your skin darker.|Beach|Verb
Sunburn|A skin condition that is red and painful that is caused by too much time in the sun.|Beach|Noun
Sunglasses|Dark glasses that you wear to protect your eyes from bright sunlight.|Beach|Noun
Sunscreen|A lotion or oil that you put on your skin to protect it from being damaged by the sun.|Beach|Noun
Suntan|Nice brown skin that people with pale skin gets after spending time in the sun.|Beach|Noun
Surf|To ride on waves while standing or lying on a special board.|Beach|Verb
Surfboard|A long narrow board that is designed to ride on waves.|Beach|Noun
Swim|To move through water by moving your arms and legs.|Beach|Verb
Swimming cap|A soft rubber of plastic cap that you use to keep your hair dry while swimming.|Beach|Noun
Swimsuit|A piece of clothing that people wear for swimming.|Beach|Noun
Tan|The brown color that you get after spending time in the sun.|Beach|Noun
Tide|The rise and fall of the sea level.|Beach|Noun
Undertow|The water current that pulls away from the land when a wave comes onto the shore.|Beach|Noun
Underwater|To be below the surface of an area of water.|Beach|Adjective
Water|An area that is not covered by land, such as the sea, lake, river, etc.|Beach|Noun
Wave|A line of raised water that moves across the surface of the sea or ocean.|Beach|Noun
Wet|To be covered in water.|Beach|Adjective
Wharf|A flat structure that is built beside the sea so that boats can stop next to it. |Beach|Noun
Yacht|A boat with a sail that is used for sport or travelling for pleasure.|Beach|Noun
Aisle|A passage between the rows of shelves in a supermarket.|Supermarket|Noun
Alcoholic drink|Intoxicating liquids that people consume.|Supermarket|Noun
Apple|Fruit of the apple tree.|Supermarket|Noun
Assistant|A person who helps other people (the shoppers).|Supermarket|Noun
Automatic doors|The entrance to a shop or building that opens without a person having to push.|Supermarket|Noun
Banana|A yellow fruit that grows in bunches.|Supermarket|Noun
Basket|A container for holding goods.|Supermarket|Noun
Batteries|Electric cells for storing electricity.|Supermarket|Noun
Bedding|The covers used for warmth on bed.|Supermarket|Noun
Beef|The meat from cows.|Supermarket|Noun
Beer|An alcoholic drink made from hops and barley.|Supermarket|Noun
Biscuits|Small savoury or sweet thin dry cakes.|Supermarket|Noun
Bottled water|A clear natural drink in a bottle.|Supermarket|Noun
Bread|Food baked and made from flour and yeast.|Supermarket|Noun
Bunch|A group of things fastened together.|Supermarket|Noun
Butter|An oily substance to spread on bread.|Supermarket|Noun
Cafe|A seating area where food and drinks are served.|Supermarket|Noun
Cake|A sweet soft food made from eggs, sugar, flour and fat.|Supermarket|Noun
Car Park|An area for leaving cars and other vehicles.|Supermarket|Noun
Carrier bag|A plastic container used to carry shopping home.|Supermarket|Noun
Carrot|A long orange root vegetable.|Supermarket|Noun
Cart|A large basket on wheels for carrying shopping (US English, same as trolley).|Supermarket|Noun
Cashier|The person who works at a check-out and takes the money (same as check-out operator).|Supermarket|Noun
Cat food|The products made especially for cats to eat.|Supermarket|Noun
Celery|A long crisp green vegetable.|Supermarket|Noun
Cereal|A breakfast food made from grain.|Supermarket|Noun
Check-out operator|The person who works at a check-out and takes the money (same as cashier).|Supermarket|Noun
Check-out|An exit where payment is made for the products bought.|Supermarket|Noun
Cheese|A dairy product made from milk.|Supermarket|Noun
Chicken|A bird from which eggs are obtained, and which can be eaten.|Supermarket|Noun
Chocolate|A sweet made from the cocoa bean.|Supermarket|Noun
Cigarettes|A stick made from tobacco that is smoked and cause people to become ill.|Supermarket|Noun
Cigars|A thick stick made from dried tobacco leaves that is smoked.|Supermarket|Noun
Citrus fruit|A group of fruits that contains lemons, limes, oranges and grapefruits.|Supermarket|Noun
Cling-film|A transparent wrapping sheet for covering food.|Supermarket|Noun
Clothing|Items to cover the body.|Supermarket|Noun
Coffee|A drink made from the coffee bean.|Supermarket|Noun
Coupon|A piece of paper that can be used to get a discount on the price of a product.|Supermarket|Noun
Cushions|Small soft pillows.|Supermarket|Noun
Cutlery|Knives, forks and spoons to use when eating.|Supermarket|Noun
Dairy section|The area where milk based products are sold.|Supermarket|Noun
Deli|The area where pre-cooked and pre-prepared foods are sold.|Supermarket|Noun
Diesel|A type of fuel for cars and lorries.|Supermarket|Noun
Display|An arrangement of products so customer can see them.|Supermarket|Noun
Dog food|The products made especially for dogs to eat.|Supermarket|Noun
Dried spices|Plants that enhance the flavour of food.|Supermarket|Noun
Duvet|A warm bed covering.|Supermarket|Noun
Eggs|The reproductive means of chickens that have a hard shell and are eaten as food.|Supermarket|Noun
Exit|A way out.|Supermarket|Noun
Express check-out|A check-out for people who are only buying a small amount of shopping.|Supermarket|Noun
Fish|An animal that lives in water, and some of which can be eaten.|Supermarket|Noun
Flour|A soft food made from grain, usually wheat.|Supermarket|Noun
Flowers|The reproductive organs of plants that have a scent and coloured petals.|Supermarket|Noun
Freezers|Large display areas that keep food below 0oC.|Supermarket|Noun
Fruit juice|A drink made from squeezing fruit.|Supermarket|Noun
Fruit|A type of sweet food that often comes from trees and can be eaten without cooking.|Supermarket|Noun
Frying pan|A kitchen tool used in cooking.|Supermarket|Noun
Gas|A type of fuel for cars (US English, same as petrol).|Supermarket|Noun
Grapefruit|A sour citrus fruit.|Supermarket|Noun
Grapes|The fruit of the vine.|Supermarket|Noun
Greeter|A person who stands at the door of a supermarket and says hello to the customers.|Supermarket|Noun
Greetings cards|A way of celebrating special events, such as birthdays and anniversary.|Supermarket|Noun
Hair spray|A sticky substance to keep hair in place.|Supermarket|Noun
Ham|The cooked meat of pigs.|Supermarket|Noun
Herbs|Dried plants to give flavour to food.|Supermarket|Noun
Kettle|A container for boiling water.|Supermarket|Noun
Kitchen roll/towel|Disposable paper that is used for mopping mess in a kitchen.|Supermarket|Noun
Lamb|The meat that comes from young sheep.|Supermarket|Noun
Lamps|An electric fitting to give light.|Supermarket|Noun
Lettuce|A green plant that has its leaves used in salads.|Supermarket|Noun
Lottery ticket|A form of gambling to try to win money.|Supermarket|Noun
Manager|The person who is in-charge of the supermarket.|Supermarket|Noun
Margarine|A butter-like spread, which is made from oil, used on bread and in cooking.|Supermarket|Noun
Meat|The flesh of animals that has been prepared so it can be eaten.|Supermarket|Noun
Medicines|Products to treat or prevent diseases or illness.|Supermarket|Noun
Mushroom|An edible fungus.|Supermarket|Noun
Mutton|The meat that comes from old sheep.|Supermarket|Noun
Newspaper|Paper printed with information.|Supermarket|Noun
Orange|A citrus fruit that is sweet and orange in colour.|Supermarket|Noun
Petrol|A type of fuel for cars (UK English, same as gas).|Supermarket|Noun
Pilchards|A type of fish.|Supermarket|Noun
Plums|A sweet fruit that are normally a purple colour.|Supermarket|Noun
Pork|The meat from a pig.|Supermarket|Noun
Postage stamps|The means of paying to send a letter to someone.|Supermarket|Noun
Potato|A plant with edible tubers that grow in soil.|Supermarket|Noun
Prawn|A small shrimp-like creature of the sea.|Supermarket|Noun
Queue|A line of people who are waiting for something.|Supermarket|Noun
Ready-meals|A pre-made meal that just needs to be heated up at home before it can be eaten.|Supermarket|Noun
Receipt|The list of the items bought at a shop.|Supermarket|Noun
Salt|A food enhancement.|Supermarket|Noun
Security guard|A person in charge of shop safety.|Supermarket|Noun
Self-service|A system designed for serving yourself.|Supermarket|Noun
Shelf stacker|A person who places the products on to the shelves of the supermarket so customers can buy them.|Supermarket|Noun
Soap|A cleaning substance.|Supermarket|Noun
Soup|A liquid made from vegetables that is eaten.|Supermarket|Noun
Spirits|Alcoholic drinks that have a high alcohol content.|Supermarket|Noun
Supermarket|A large retail outlet where you can buy food and goods for the home.|Supermarket|Noun
Sweets|Small sugary treats.|Supermarket|Noun
Tea|A drink made from dried tea leaves.|Supermarket|Noun
Toothpaste|A tooth cleaning paste.|Supermarket|Noun
Trolley|A large basket on wheels for carrying shopping (UK English, same as cart).|Supermarket|Noun
Vegetables|The edible parts of plants that people eat.|Supermarket|Noun
Wine|An alcoholic drink made from grapes.|Supermarket|Noun
Yogurt|A semi-liquid food made from fermented milk.|Supermarket|Noun
Accommodation|A place to stay.|Hotel|Noun
Alternative|Another choice.|Hotel|Noun
Amenities|The things that are available for guests to use or do in or around the hotel.|Hotel|Noun
Appointed|To be filled with furniture and fittings.|Hotel|Adjective
Appreciate|To like, enjoy.|Hotel|Verb
Award|Something that is given for being very good.|Hotel|Noun
Balcony|An outside space enclosed with a protective edge.|Hotel|Noun
Bar|A place to sit and drink, and also eat food.|Hotel|Noun
Basement|A space under a building.|Hotel|Noun
Bed and breakfast|The price includes the room where you sleep and the food you eat for breakfast.|Hotel|Noun
Bellboy|A person who carries guests’ luggage to their rooms.|Hotel|Noun
Booking|To secure a room to stay in a hotel (same as reservation).|Hotel|Noun
Brochures|An information booklet.|Hotel|Noun
Buffet|A counter where you help yourself to food.|Hotel|Noun
Building|A strong covered area that protects from the wind and water.|Hotel|Noun
Check-in|To arrive at a hotel and get access to your room.|Hotel|Verb
Check-out|To leave a hotel and stop using the room.|Hotel|Verb
Choice|The act of making a decision.|Hotel|Noun
Comfortable|Very soft and cosy.|Hotel|Adjective
Complimentary|Something that is free.|Hotel|Adjective
Concierge|A person who can organise special requests for hotel guests.|Hotel|Noun
Confirm|To accept, agree.|Hotel|Verb
Continental|To be from mainland Europe.|Hotel|Adjective
Convenient|To be very easy and just right.|Hotel|Adjective
Credit Card|A method of payment.|Hotel|Noun
Cuisine|The prepared food that is available.|Hotel|Noun
Dearth|A lack of, nothing there.|Hotel|Noun
Deliver|To take something to an agreed destination.|Hotel|Verb
Dictate|To tell.|Hotel|Verb
Double room|A room with one bed that two people can sleep on.|Hotel|Noun
Efficient|Well organised.|Hotel|Adjective
Elevator|A way of going up or down in an enclosed box driven by electricity (American English).|Hotel|Noun
Encourage|To give hope or inspire.|Hotel|Verb
Enjoyable|To make someone happy.|Hotel|Adjective
Establishment|A reliable constant building run by people.|Hotel|Noun
Expensive|To cost a lot of money.|Hotel|Adjective
Experience|The wisdom gained through practical application.|Hotel|Noun
Facilities|The areas and items that are provided for use.|Hotel|Noun
Fitness centre|An area with a gym and swimming pool.|Hotel|Noun
Folder|The outside cover that holds information leaflets.|Hotel|Noun
Frequently|To happen very often. (adverb)|Hotel|
Front desk|The place where the receptionist works (same as reception desk).|Hotel|Noun
Fully booked|To have no rooms available (same as no vacancies).|Hotel|Adjective
Guest|A person who is staying in a hotel.|Hotel|Noun
Helpful|To be kind, showing you the way, giving information.|Hotel|Adjective
Hostel|A cheap hotel that caters to young people.|Hotel|Noun
Hotel|A place where people pay to stay for short amounts of time.|Hotel|Noun
Housekeeping|The people who and action of keeping the hotel clean.|Hotel|Noun
Information|News or telling you something useful.|Hotel|Noun
Inn|Another name for a hotel, often found in the country.|Hotel|Noun
Interest|An understanding of information.|Hotel|Noun
Leisure|Free time to enjoy yourself.|Hotel|Noun
Lift|A way of going up or down in an enclosed box driven by electricity (British English).|Hotel|Noun
Lobby|The entrance area of a hotel, often with places for guests to sit.|Hotel|Noun
Local|Close to where you live.|Hotel|Adjective
Location|The place where something is.|Hotel|Noun
Luggage|The bags that travellers take with them.|Hotel|Noun
Luxurious|Something very special, comfortable.|Hotel|Adjective
Maid|The person who cleans the rooms in a hotel.|Hotel|Noun
Manager|The person in charge of the hotel.|Hotel|Noun
Memorable|Something that is easy to remember.|Hotel|Adjective
Mini-bar|A small fridge in a room with food and drink that has to be paid for.|Hotel|Noun
Motel|A cheaper hotel.|Hotel|Noun
Natural|To come from nature.|Hotel|Adjective
No vacancies|To have no rooms available (same as fully booked).|Hotel|Adjective
Non-resident|Someone who does not live or sleep there.|Hotel|Noun
Occupant|To take up a space, to live there.|Hotel|Noun
Parking|An area where you can leave your car.|Hotel|Noun
Pleasant|To be nice or kind.|Hotel|Adjective
Price|The cost, how much money.|Hotel|Noun
Provide|To give, supply.|Hotel|Verb
Quote|To tell information.|Hotel|Verb
Reception desk|The place where the receptionist works (same as front desk).|Hotel|Noun
Reception|The area where guests arrive at a hotel and check-in to their rooms.|Hotel|Noun
Receptionist|The person who greats guests and takes bookings.|Hotel|Noun
Reduce|To make smaller.|Hotel|Verb
Reflect|To see an image.|Hotel|Verb
Register|A written list of items or names.  To arrive at a hotel and claim your room.|Hotel|NounVerb
Relax|To unwind.|Hotel|Verb
Remove|To take away.|Hotel|Verb
Require|To need.|Hotel|Verb
Reservation|To secure a room to stay in a hotel (same as booking).|Hotel|Noun
Resident|Someone who is staying.|Hotel|Noun
Restaurant|An area that serves meals.|Hotel|Noun
Room|The area in a hotel where guests stay.|Hotel|Noun
Room service|When a guest orders food or drink to be delivered to their room.|Hotel|Noun
Security|The means that are use to keep something safe.|Hotel|Noun
Single room|A room with one bed that one person can sleep on.|Hotel|Noun
Situate|To put something in a place.|Hotel|Verb
Staff|People employed by a hotel.|Hotel|Noun
Standard|An agreed level to try to attain.|Hotel|Noun
Supply|To take to a place, to give, an order.|Hotel|Verb
Theme|All the same.|Hotel|Noun
Timetable|A list of agreed times for buses and trains to arrive/depart.|Hotel|Noun
Tip|The extra money that a guest gives to hotel workers.   To give extra money to someone that helps you.|Hotel|NounVerb
Toaster|A machine to cook bread.|Hotel|Noun
Twin room|A room with two beds for two people to sleep on.|Hotel|Noun
Vacancies|To have rooms available.|Hotel|Noun
Vacate|To leave.|Hotel|Verb
Valet|A person who parks your car for you.|Hotel|Noun
View|What can be seen from the hotel (often the sea, mountains or something beautiful).|Hotel|Noun
Waiter|The person who serves food in a restaurant.|Hotel|Noun
Weekend|The end of the week (Saturday and Sunday).|Hotel|Noun
Airport|A place where planes take off and land, with buildings for passengers to wait for the planes.|City|Noun
Amusement park|A large park which offer entertaining activities and has big machines to ride on, such as roller coasters and merry-go-rounds (American English, the same as theme park).|City|Noun
Antiques shop|A shop where you can buy old and rare things.|City|Noun
Apartment building|A large building that is divided into rooms for living in.|City|Noun
Appliance store|A place where you can buy a device, machine, or piece of equipment, especially an electrical one.|City|Noun
Art gallery|A building where paintings and other art works are shown to the public.|City|Noun
Bakery|A place where you can buy bread and cakes.|City|Noun
Bank|An organization where people can save or borrow money and that provides other financial services.|City|Noun
Barber shop|A place where men get their hair cut.|City|Noun
Beauty salon|A place where women get special treatments for hair, face and body.|City|Noun
Bookstore|A store where people can buy books.|City|Noun
Bowling alley|A building where people can go bowling.|City|Noun
Brasserie|A restaurant that serves cheap French food. |City|Noun
Bus shelter|A small structure with a roof, where people wait for buses.|City|Noun
Butcher shop|A shop where people can buy meat.|City|Noun
Café|A place where people can buy drinks and simple meals.|City|Noun
Campus|The buildings and surrounding area of a college or university.|City|Noun
Chain store|A group of stores that are owned by one organization and sell similar goods.|City|Noun
Chemist’s| A shop where people can buy medicines, beauty products, etc. (British English, same as drugstore).|City|Noun
Church|A building where Christians do religious activities.|City|Noun
Cinema|A building where people can watch films after buying tickets (British English, same as movie theater).|City|Noun
City|A large, usually important town.|City|Noun
City center|The central part of a city.|City|Noun
Commuter|A person who regularly travels quite a far way between work and home.|City|Noun
Congested|To be too crowded, which causes difficulties.|City|Adjective
Congestion|The state of being crowded and full of traffic.|City|Noun
Convenience store|A shop that sells food, drinks and magazines, etc. that opens 24 hours or until late.|City|Noun
Crime|Any illegal activities that can be punished by law.|City|Noun
Crowded|To be full of people.|City|Adjective
Department store|A large shop which is divided into several sections, each section sells different type of goods.|City|Noun
Downtown|The central part of a city.|City|Noun
District|An area of a country or town that has official borders.|City|Noun
Drive-through|A restaurant, bank etc. where you get the service by driving through it, without getting out of your car.|City|Noun
Drugstore|A shop where people can buy medicines, beauty products, etc. (American English, same as chemist).|City|Noun
Fast food restaurant|A restaurant where you can buy fast food such as hamburger, fries, pizza, etc.|City|Noun
Fitness center|A place where people go to do physical exercise, for example by lifting weights or using other equipment.|City|Noun
Fire department|An organization that helps people to prevent fires or stop them from burning.|City|Noun
Flea market|A market where people can buy old or used goods.|City|Noun
Florist’s|A shop that sells flowers and plants.|City|Noun
Freeway|A wide road where vehicles travel fast for long distance (American English, same as motorway).|City|Noun
Fruit stand|A stand that sells various kinds of fruits.|City|Noun
Funeral home|A place where dead people are prepared to be buried.|City|Noun
Furniture store|A store that sells things such as chairs, tables, cupboards, etc.|City|Noun
Gas station|A place that sells fuel for road vehicles (American English, same as petrol station).|City|Noun
Grocery store|A store that sells foods and other things used in the home.|City|Noun
Hardware store|A store where people can buy equipment and tools for home and garden.|City|Noun
Highway|A public road that joins cities or towns together (American English, same as main road).|City|Noun
High-rise|A modern building that is very tall and has many floors.|City|Noun
Hospital|A large building where people can get medical treatment and care.|City|Noun
Hotel|A building where people pay to stay for a short time.|City|Noun
Housing estate|An area where houses or apartments are built together.|City|Noun
Industrial zone|An area on the edge of a city which is designed for factories.|City|Noun
Inner-city|The central part of a city where most people live in a poor condition.|City|Noun
Jewelry store|A store that sells objects such as rings and necklaces that people wear as decoration.|City|Noun
Library|A place where people can read or borrow books.|City|Noun
Local facilities|Local buildings or services that serves the public.|City|Noun
Luxurious|To be very comfortable and expensive.|City|Adjective
Main road|A public road that joins cities or towns together (British English, same as high way).|City|Noun
Main street|A street where you can find the most important stores and businesses in a town.|City|Noun
Massage parlor|A place where you pay to get a massage.|City|Noun
Modern|To be designed and made using the most recent ideas and methods.|City|Adjective
Monument|A building or statue that is built to honor a famous person or event.|City|Noun
Mosque|A building where Muslims do religious activities.|City|Noun
Motorway|A wide road where vehicles travel fast for long distance (British English, same as freeway).|City|Noun
Movie theater|A building where people pay to watch films (American English, same as cinema).|City|Noun
Multi-story car park|A place where cars are parked on several floors.|City|Noun
Museum|A building that keeps and exhibits objects of historical, scientific or artistic interest.|City|Noun
Neighborhood|The area around a particular place, or the people who live there.|City|Noun
Newsstand|A place on a street where people can buy newspapers and magazines.|City|Noun
Nightclub|A place that provides drinks and some types of entertainment until late into the night.|City|Noun
Noisy|To be full of noise.|City|Adjective
Nursery|A place where parents have their children taken care of while they are working.|City|Noun
Office building|A large building that is designed for working in.|City|Noun
Outskirts|The areas that form the edge of cities and towns.|City|Noun
Overpopulation|When there are too many people living in a particular area.|City|Noun
Park|A large area of land with grass and trees where people can relax, take a walk, etc.|City|Noun
Pawnshop|A shop where people can leave a possession in order to get money.|City|Noun
Pavement|A path with a hard surface on the side of a road (British English, same as sidewalk).|City|Noun
Pavement café|A café with tables outside on the pavement.|City|Noun
Pet store|A store that sells animals that can be kept in the home.|City|Noun
Petrol station|A place that sells fuel for road vehicles (British English, same as gas station).|City|Noun
Playground|An outdoor area that is designed for children to play.|City|Noun
Pollution|Substances that make air, water, soil etc. become dirty and dangerous for health.|City|Noun
Post office|A building where people can buy stamps or send letters and packages.|City|Noun
Poverty|The situation of having little money and few possessions.|City|Noun
Public transport|A system of vehicles that operate at regular times, for example, buses and trains.|City|Noun
Railway station|A place where people get on and off trains (British English, same as train station).|City|Noun
Residential building|A building that is used as a place to live.|City|Noun
Repair shop|A shop that specializes in repairs and maintenance all sorts of items.|City|Noun
Restaurant|A place where people prepare and serve meals to customers.|City|Noun
Road|A hard surface that is made for vehicles to travel on.|City|Noun
Rush hour|The time of day when the roads and vehicles are most full with people going to or from work.|City|Noun
School building|A building where children go to study.|City|Noun
Secondhand store|A store where you can buy used products with low price.|City|Noun
Shopping center|An area or building where you can find a group of shops.|City|Noun
Shopping mall|A large covered building that contains a group of shops.|City|Noun
Sidewalk|A path with a hard surface on the side of a road (American English, same as pavement).|City|Noun
Skyscraper|A very tall modern building.|City|Noun
Sports arena|An enclosed area that is designed for sporting events.|City|Noun
Slum|An area, often illegal, with no facilities where very poor people live.|City|Noun
Stadium|A large closed area with no roof that has rows of seats around the sides and that is used for sports events or musical performances.|City|Noun
Stationery store|A store that sells materials needed for writing, such as paper, pens, pencils, etc.|City|Noun
Street|A public road in a city or town that has houses or shops on both sides.|City|Noun
